dataset,image_id,path,reason,detail,source_split
eyeq,10647_right,data/raw/eyeq/images/10647_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10647_right.jpeg,train
eyeq,10650_right,data/raw/eyeq/images/10650_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10650_right.jpeg,train
eyeq,10657_left,data/raw/eyeq/images/10657_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10657_left.jpeg,train
eyeq,10657_right,data/raw/eyeq/images/10657_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10657_right.jpeg,train
eyeq,10658_right,data/raw/eyeq/images/10658_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10658_right.jpeg,train
eyeq,10660_left,data/raw/eyeq/images/10660_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10660_left.jpeg,train
eyeq,10660_right,data/raw/eyeq/images/10660_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10660_right.jpeg,train
eyeq,10672_left,data/raw/eyeq/images/10672_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10672_left.jpeg,train
eyeq,10672_right,data/raw/eyeq/images/10672_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10672_right.jpeg,train
eyeq,10675_left,data/raw/eyeq/images/10675_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10675_left.jpeg,train
eyeq,10694_left,data/raw/eyeq/images/10694_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10694_left.jpeg,train
eyeq,10694_right,data/raw/eyeq/images/10694_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10694_right.jpeg,train
eyeq,10698_right,data/raw/eyeq/images/10698_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10698_right.jpeg,train
eyeq,10710_left,data/raw/eyeq/images/10710_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10710_left.jpeg,train
eyeq,10710_right,data/raw/eyeq/images/10710_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10710_right.jpeg,train
eyeq,10722_left,data/raw/eyeq/images/10722_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10722_left.jpeg,train
eyeq,10727_left,data/raw/eyeq/images/10727_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10727_left.jpeg,train
eyeq,10727_right,data/raw/eyeq/images/10727_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10727_right.jpeg,train
eyeq,10729_left,data/raw/eyeq/images/10729_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10729_left.jpeg,train
eyeq,1073_left,data/raw/eyeq/images/1073_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/1073_left.jpeg,train
eyeq,10732_left,data/raw/eyeq/images/10732_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10732_left.jpeg,train
eyeq,10734_left,data/raw/eyeq/images/10734_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10734_left.jpeg,train
eyeq,10734_right,data/raw/eyeq/images/10734_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10734_right.jpeg,train
eyeq,10743_left,data/raw/eyeq/images/10743_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10743_left.jpeg,train
eyeq,10743_right,data/raw/eyeq/images/10743_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10743_right.jpeg,train
eyeq,10745_right,data/raw/eyeq/images/10745_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10745_right.jpeg,train
eyeq,10751_left,data/raw/eyeq/images/10751_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10751_left.jpeg,train
eyeq,10752_right,data/raw/eyeq/images/10752_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10752_right.jpeg,train
eyeq,10758_left,data/raw/eyeq/images/10758_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10758_left.jpeg,train
eyeq,10758_right,data/raw/eyeq/images/10758_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10758_right.jpeg,train
eyeq,1076_left,data/raw/eyeq/images/1076_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/1076_left.jpeg,train
eyeq,10771_right,data/raw/eyeq/images/10771_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10771_right.jpeg,train
eyeq,10781_left,data/raw/eyeq/images/10781_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10781_left.jpeg,train
eyeq,10781_right,data/raw/eyeq/images/10781_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10781_right.jpeg,train
eyeq,10782_left,data/raw/eyeq/images/10782_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10782_left.jpeg,train
eyeq,10790_left,data/raw/eyeq/images/10790_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10790_left.jpeg,train
eyeq,10790_right,data/raw/eyeq/images/10790_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10790_right.jpeg,train
eyeq,10794_right,data/raw/eyeq/images/10794_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10794_right.jpeg,train
eyeq,10810_left,data/raw/eyeq/images/10810_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10810_left.jpeg,train
eyeq,10811_left,data/raw/eyeq/images/10811_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10811_left.jpeg,train
eyeq,10814_left,data/raw/eyeq/images/10814_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10814_left.jpeg,train
eyeq,10814_right,data/raw/eyeq/images/10814_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10814_right.jpeg,train
eyeq,10831_right,data/raw/eyeq/images/10831_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10831_right.jpeg,train
eyeq,10832_right,data/raw/eyeq/images/10832_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10832_right.jpeg,train
eyeq,10833_left,data/raw/eyeq/images/10833_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10833_left.jpeg,train
eyeq,10833_right,data/raw/eyeq/images/10833_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10833_right.jpeg,train
eyeq,10835_left,data/raw/eyeq/images/10835_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10835_left.jpeg,train
eyeq,10842_left,data/raw/eyeq/images/10842_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10842_left.jpeg,train
eyeq,10844_right,data/raw/eyeq/images/10844_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10844_right.jpeg,train
eyeq,10853_right,data/raw/eyeq/images/10853_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10853_right.jpeg,train
eyeq,10854_right,data/raw/eyeq/images/10854_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10854_right.jpeg,train
eyeq,10861_right,data/raw/eyeq/images/10861_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10861_right.jpeg,train
eyeq,10864_right,data/raw/eyeq/images/10864_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10864_right.jpeg,train
eyeq,10874_left,data/raw/eyeq/images/10874_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10874_left.jpeg,train
eyeq,10874_right,data/raw/eyeq/images/10874_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10874_right.jpeg,train
eyeq,1088_left,data/raw/eyeq/images/1088_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/1088_left.jpeg,train
eyeq,1088_right,data/raw/eyeq/images/1088_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/1088_right.jpeg,train
eyeq,10886_left,data/raw/eyeq/images/10886_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10886_left.jpeg,train
eyeq,10891_left,data/raw/eyeq/images/10891_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10891_left.jpeg,train
eyeq,10891_right,data/raw/eyeq/images/10891_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10891_right.jpeg,train
eyeq,10907_left,data/raw/eyeq/images/10907_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10907_left.jpeg,train
eyeq,10907_right,data/raw/eyeq/images/10907_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10907_right.jpeg,train
eyeq,10913_left,data/raw/eyeq/images/10913_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10913_left.jpeg,train
eyeq,10913_right,data/raw/eyeq/images/10913_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10913_right.jpeg,train
eyeq,10915_left,data/raw/eyeq/images/10915_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10915_left.jpeg,train
eyeq,10915_right,data/raw/eyeq/images/10915_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10915_right.jpeg,train
eyeq,10916_right,data/raw/eyeq/images/10916_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10916_right.jpeg,train
eyeq,10919_left,data/raw/eyeq/images/10919_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10919_left.jpeg,train
eyeq,10919_right,data/raw/eyeq/images/10919_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10919_right.jpeg,train
eyeq,1092_left,data/raw/eyeq/images/1092_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/1092_left.jpeg,train
eyeq,10923_right,data/raw/eyeq/images/10923_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10923_right.jpeg,train
eyeq,10924_left,data/raw/eyeq/images/10924_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10924_left.jpeg,train
eyeq,10924_right,data/raw/eyeq/images/10924_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10924_right.jpeg,train
eyeq,10934_left,data/raw/eyeq/images/10934_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10934_left.jpeg,train
eyeq,10940_left,data/raw/eyeq/images/10940_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10940_left.jpeg,train
eyeq,10940_right,data/raw/eyeq/images/10940_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10940_right.jpeg,train
eyeq,10942_right,data/raw/eyeq/images/10942_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10942_right.jpeg,train
eyeq,10947_left,data/raw/eyeq/images/10947_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10947_left.jpeg,train
eyeq,10947_right,data/raw/eyeq/images/10947_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10947_right.jpeg,train
eyeq,10952_left,data/raw/eyeq/images/10952_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10952_left.jpeg,train
eyeq,10952_right,data/raw/eyeq/images/10952_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10952_right.jpeg,train
eyeq,10954_left,data/raw/eyeq/images/10954_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10954_left.jpeg,train
eyeq,1096_right,data/raw/eyeq/images/1096_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/1096_right.jpeg,train
eyeq,10960_left,data/raw/eyeq/images/10960_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10960_left.jpeg,train
eyeq,10961_left,data/raw/eyeq/images/10961_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10961_left.jpeg,train
eyeq,10961_right,data/raw/eyeq/images/10961_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10961_right.jpeg,train
eyeq,10962_left,data/raw/eyeq/images/10962_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10962_left.jpeg,train
eyeq,10963_left,data/raw/eyeq/images/10963_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10963_left.jpeg,train
eyeq,10966_left,data/raw/eyeq/images/10966_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10966_left.jpeg,train
eyeq,10966_right,data/raw/eyeq/images/10966_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10966_right.jpeg,train
eyeq,10969_left,data/raw/eyeq/images/10969_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10969_left.jpeg,train
eyeq,10969_right,data/raw/eyeq/images/10969_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10969_right.jpeg,train
eyeq,10974_right,data/raw/eyeq/images/10974_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10974_right.jpeg,train
eyeq,10975_left,data/raw/eyeq/images/10975_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10975_left.jpeg,train
eyeq,10975_right,data/raw/eyeq/images/10975_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10975_right.jpeg,train
eyeq,10976_left,data/raw/eyeq/images/10976_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10976_left.jpeg,train
eyeq,1098_left,data/raw/eyeq/images/1098_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/1098_left.jpeg,train
eyeq,10987_right,data/raw/eyeq/images/10987_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10987_right.jpeg,train
eyeq,10994_left,data/raw/eyeq/images/10994_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10994_left.jpeg,train
eyeq,10996_left,data/raw/eyeq/images/10996_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10996_left.jpeg,train
eyeq,10996_right,data/raw/eyeq/images/10996_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/10996_right.jpeg,train
eyeq,1100_left,data/raw/eyeq/images/1100_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/1100_left.jpeg,train
eyeq,1100_right,data/raw/eyeq/images/1100_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/1100_right.jpeg,train
eyeq,11007_right,data/raw/eyeq/images/11007_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11007_right.jpeg,train
eyeq,1102_left,data/raw/eyeq/images/1102_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/1102_left.jpeg,train
eyeq,11026_left,data/raw/eyeq/images/11026_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11026_left.jpeg,train
eyeq,11032_left,data/raw/eyeq/images/11032_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11032_left.jpeg,train
eyeq,11035_left,data/raw/eyeq/images/11035_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11035_left.jpeg,train
eyeq,11035_right,data/raw/eyeq/images/11035_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11035_right.jpeg,train
eyeq,11037_right,data/raw/eyeq/images/11037_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11037_right.jpeg,train
eyeq,11041_left,data/raw/eyeq/images/11041_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11041_left.jpeg,train
eyeq,11041_right,data/raw/eyeq/images/11041_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11041_right.jpeg,train
eyeq,11048_left,data/raw/eyeq/images/11048_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11048_left.jpeg,train
eyeq,11050_left,data/raw/eyeq/images/11050_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11050_left.jpeg,train
eyeq,11053_right,data/raw/eyeq/images/11053_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11053_right.jpeg,train
eyeq,11056_right,data/raw/eyeq/images/11056_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11056_right.jpeg,train
eyeq,11058_left,data/raw/eyeq/images/11058_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11058_left.jpeg,train
eyeq,11058_right,data/raw/eyeq/images/11058_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11058_right.jpeg,train
eyeq,11067_right,data/raw/eyeq/images/11067_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11067_right.jpeg,train
eyeq,11079_left,data/raw/eyeq/images/11079_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11079_left.jpeg,train
eyeq,11080_left,data/raw/eyeq/images/11080_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11080_left.jpeg,train
eyeq,11080_right,data/raw/eyeq/images/11080_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11080_right.jpeg,train
eyeq,11087_left,data/raw/eyeq/images/11087_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11087_left.jpeg,train
eyeq,11087_right,data/raw/eyeq/images/11087_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11087_right.jpeg,train
eyeq,11089_left,data/raw/eyeq/images/11089_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11089_left.jpeg,train
eyeq,11089_right,data/raw/eyeq/images/11089_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11089_right.jpeg,train
eyeq,11091_left,data/raw/eyeq/images/11091_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11091_left.jpeg,train
eyeq,11091_right,data/raw/eyeq/images/11091_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/11091_right.jpeg,train
